filename	directory	defect	defect_ID
4039.jpg	datas\surface scratch\4039.jpg	surface scratch	6
4040.jpg	datas\surface scratch\4040.jpg	surface scratch	6
4041.jpg	datas\surface scratch\4041.jpg	surface scratch	6
4042.jpg	datas\surface scratch\4042.jpg	surface scratch	6
4043.jpg	datas\surface scratch\4043.jpg	surface scratch	6
4044.jpg	datas\surface scratch\4044.jpg	surface scratch	6
4045.jpg	datas\surface scratch\4045.jpg	surface scratch	6
4046.jpg	datas\surface scratch\4046.jpg	surface scratch	6
4047.jpg	datas\surface scratch\4047.jpg	surface scratch	6
4048.jpg	datas\surface scratch\4048.jpg	surface scratch	6
4049.jpg	datas\surface scratch\4049.jpg	surface scratch	6
4050.jpg	datas\surface scratch\4050.jpg	surface scratch	6
4051.jpg	datas\surface scratch\4051.jpg	surface scratch	6
4052.jpg	datas\surface scratch\4052.jpg	surface scratch	6
4053.jpg	datas\surface scratch\4053.jpg	surface scratch	6
4054.jpg	datas\surface scratch\4054.jpg	surface scratch	6
4055.jpg	datas\surface scratch\4055.jpg	surface scratch	6
4056.jpg	datas\surface scratch\4056.jpg	surface scratch	6
4057.jpg	datas\surface scratch\4057.jpg	surface scratch	6
4058.jpg	datas\surface scratch\4058.jpg	surface scratch	6
4059.jpg	datas\surface scratch\4059.jpg	surface scratch	6
4060.jpg	datas\surface scratch\4060.jpg	surface scratch	6
4061.jpg	datas\surface scratch\4061.jpg	surface scratch	6
4062.jpg	datas\surface scratch\4062.jpg	surface scratch	6
4063.jpg	datas\surface scratch\4063.jpg	surface scratch	6
4064.jpg	datas\surface scratch\4064.jpg	surface scratch	6
4065.jpg	datas\surface scratch\4065.jpg	surface scratch	6
4066.jpg	datas\surface scratch\4066.jpg	surface scratch	6
4067.jpg	datas\surface scratch\4067.jpg	surface scratch	6
4068.jpg	datas\surface scratch\4068.jpg	surface scratch	6
4069.jpg	datas\surface scratch\4069.jpg	surface scratch	6
4070.jpg	datas\surface scratch\4070.jpg	surface scratch	6
4071.jpg	datas\surface scratch\4071.jpg	surface scratch	6
4072.jpg	datas\surface scratch\4072.jpg	surface scratch	6
4073.jpg	datas\surface scratch\4073.jpg	surface scratch	6
4074.jpg	datas\surface scratch\4074.jpg	surface scratch	6
4075.jpg	datas\surface scratch\4075.jpg	surface scratch	6
4076.jpg	datas\surface scratch\4076.jpg	surface scratch	6
4077.jpg	datas\surface scratch\4077.jpg	surface scratch	6
4078.jpg	datas\surface scratch\4078.jpg	surface scratch	6
4079.jpg	datas\surface scratch\4079.jpg	surface scratch	6
4080.jpg	datas\surface scratch\4080.jpg	surface scratch	6
4081.jpg	datas\surface scratch\4081.jpg	surface scratch	6
4082.jpg	datas\surface scratch\4082.jpg	surface scratch	6
4083.jpg	datas\surface scratch\4083.jpg	surface scratch	6
4084.jpg	datas\surface scratch\4084.jpg	surface scratch	6
4085.jpg	datas\surface scratch\4085.jpg	surface scratch	6
4086.jpg	datas\surface scratch\4086.jpg	surface scratch	6
4087.jpg	datas\surface scratch\4087.jpg	surface scratch	6
4088.jpg	datas\surface scratch\4088.jpg	surface scratch	6
4089.jpg	datas\surface scratch\4089.jpg	surface scratch	6
4090.jpg	datas\surface scratch\4090.jpg	surface scratch	6
4091.jpg	datas\surface scratch\4091.jpg	surface scratch	6
4092.jpg	datas\surface scratch\4092.jpg	surface scratch	6
4093.jpg	datas\surface scratch\4093.jpg	surface scratch	6
4094.jpg	datas\surface scratch\4094.jpg	surface scratch	6
4095.jpg	datas\surface scratch\4095.jpg	surface scratch	6
4096.jpg	datas\surface scratch\4096.jpg	surface scratch	6
4097.jpg	datas\surface scratch\4097.jpg	surface scratch	6
4098.jpg	datas\surface scratch\4098.jpg	surface scratch	6
4099.jpg	datas\surface scratch\4099.jpg	surface scratch	6
4100.jpg	datas\surface scratch\4100.jpg	surface scratch	6
4101.jpg	datas\surface scratch\4101.jpg	surface scratch	6
4102.jpg	datas\surface scratch\4102.jpg	surface scratch	6
4103.jpg	datas\surface scratch\4103.jpg	surface scratch	6
4104.jpg	datas\surface scratch\4104.jpg	surface scratch	6
4105.jpg	datas\surface scratch\4105.jpg	surface scratch	6
4106.jpg	datas\surface scratch\4106.jpg	surface scratch	6
4107.jpg	datas\surface scratch\4107.jpg	surface scratch	6
4108.jpg	datas\surface scratch\4108.jpg	surface scratch	6
4109.jpg	datas\surface scratch\4109.jpg	surface scratch	6
4110.jpg	datas\surface scratch\4110.jpg	surface scratch	6
4111.jpg	datas\surface scratch\4111.jpg	surface scratch	6
4112.jpg	datas\surface scratch\4112.jpg	surface scratch	6
4113.jpg	datas\surface scratch\4113.jpg	surface scratch	6
4114.jpg	datas\surface scratch\4114.jpg	surface scratch	6
4115.jpg	datas\surface scratch\4115.jpg	surface scratch	6
4116.jpg	datas\surface scratch\4116.jpg	surface scratch	6
4117.jpg	datas\surface scratch\4117.jpg	surface scratch	6
4118.jpg	datas\surface scratch\4118.jpg	surface scratch	6
4119.jpg	datas\surface scratch\4119.jpg	surface scratch	6
4120.jpg	datas\surface scratch\4120.jpg	surface scratch	6
4121.jpg	datas\surface scratch\4121.jpg	surface scratch	6
4122.jpg	datas\surface scratch\4122.jpg	surface scratch	6
4123.jpg	datas\surface scratch\4123.jpg	surface scratch	6
4124.jpg	datas\surface scratch\4124.jpg	surface scratch	6
4125.jpg	datas\surface scratch\4125.jpg	surface scratch	6
4126.jpg	datas\surface scratch\4126.jpg	surface scratch	6
4127.jpg	datas\surface scratch\4127.jpg	surface scratch	6
4128.jpg	datas\surface scratch\4128.jpg	surface scratch	6
4129.jpg	datas\surface scratch\4129.jpg	surface scratch	6
4130.jpg	datas\surface scratch\4130.jpg	surface scratch	6
4131.jpg	datas\surface scratch\4131.jpg	surface scratch	6
4132.jpg	datas\surface scratch\4132.jpg	surface scratch	6
4133.jpg	datas\surface scratch\4133.jpg	surface scratch	6
4134.jpg	datas\surface scratch\4134.jpg	surface scratch	6
